form_slp1	primary_lemma	primary_pos	primary_n	alt_lemma	alt_pos	alt_n
samboDitA	saMboDi	verb	5	saMbuD	noun	4
samboDitA	saMboDi	verb	5	saMbuD	verb	4
samboDitA	saMboDi	verb	5	saMboDi	noun	3
sammAnitA	saMmAni	verb	2	saMmAni	noun	1
sammAnya	saMman	noun	2	saMmAni	noun	2
sammAnya	saMman	noun	2	saMmAni	ind	1
sammAya	saMmA	noun	16	saMmi	noun	6
sammAya	saMmA	noun	16	saMmA	ind	2
sammAya	saMmA	noun	16	saMmi	ind	1
sammIlya	sammIlya	noun	2	sammIlya	ind	1
sammUQAm	sammUQA	noun	2	sammUQa	noun	1
sammUQa	sammUQA	noun	3	sammUQa	noun	2
sammanas	sammanas	noun	5	saMman	noun	3
sammantrya	saMmantr	noun	4	saMmantr	ind	2
sammantrya	saMmantr	noun	4	saMmantri	noun	2
sammantrya	saMmantr	noun	4	saMmantri	ind	2
sammatA	sammatA	noun	3	sammata	noun	2
sammatA	sammatA	noun	3	saMman	noun	1
sammatAn	sammata	noun	2	sammatA	noun	1
sammatAn	sammata	noun	2	saMman	noun	1
sammata	sammata	noun	4	sammatA	noun	3
sammata	sammata	noun	4	saMman	noun	2
sammatam	sammata	noun	6	saMman	noun	3
sammate	sammata	noun	18	sammatA	noun	14
sammate	sammata	noun	18	sammati	noun	4
sammate	sammata	noun	18	saMman	noun	11
sammfjya	saMmfj	noun	2	saMmfj	ind	1
sammfzwa	saMmfj	noun	2	saMmfS	noun	2
sammfzwa	saMmfj	noun	2	saMmfj	verb	1
sammite	sammita	noun	18	sammiti	noun	2
sammite	sammita	noun	18	saMmi	noun	16
sammite	sammita	noun	18	saMmA	noun	13
samoham	samoha	noun	3	samoham	ind	1
samokas	samokas	noun	5	samuc	noun	2
samokas	samokas	noun	5	samoci	noun	1
sampAtin	saMpat	noun	2	saMpAti	noun	2
sampIqya	saMpIqi	noun	4	saMpIqi	ind	2
sampaSya	saMdfS	noun	2	saMdfS	verb	1
samparivartya	saMparivarti	noun	2	saMparivarti	ind	1
sampatanti	saMpat	noun	4	saMpat	verb	1
samprAkroSan	saMpraAkruS	noun	2	saMpraAkruS	verb	1
samprAp	saMpraAp	noun	7	saMpraApi	noun	7
sampraDAvatsu	saMprasf	noun	2	saMpraDAv	noun	2
sampraRaSyanti	saMpraRaS	noun	4	saMpraRaS	verb	1
sampraRaSyati	saMpraRaS	noun	2	saMpraRaS	verb	1
sampratIta	saMpratii	noun	2	saMpratii	verb	1
sampratiSrAvya	saMpratiSru	noun	2	saMpratiSrAvi	noun	2
sampratiSrAvya	saMpratiSru	noun	2	saMpratiSrAvi	ind	1
samprayAta	saMprayA	noun	2	saMprayA	verb	1
samprayojitA	saMprayoji	verb	2	saMprayoji	noun	1
samprayojya	saMprayuj	noun	2	saMprayoji	noun	2
samprayojya	saMprayuj	noun	2	saMprayoji	ind	1
samprezita	saMpraiz	noun	2	saMprezi	noun	2
samprezyamARa	saMpraiz	noun	4	saMprezi	noun	2
samudAhara	samudAhf	noun	6	samudAhf	verb	1
samudAhfta	samudAhf	noun	2	samudAhf	verb	1
samudAyin	samudi	noun	2	samudAi	noun	2
samudAyin	samudi	noun	2	samuday	noun	2
samudAyin	samudi	noun	2	samudAyi	noun	2
samudIryamARa	samudIr	noun	4	samudIri	noun	4
samude	samudAyi	noun	9	saMvad	noun	3
samudrAnta	samudrAnta	noun	6	samudrAntA	noun	3
samudrAnte	samudrAnta	noun	27	samudrAntA	noun	14
samudraraSanA	samudraraSanA	noun	3	samudraraSana	noun	1
samudravasanA	samudravasanA	noun	3	samudravasana	noun	1
samujjihIrzu	samujjihIrza	noun	6	samujjihIrzi	noun	3
samukzita	samukz	noun	2	samukzi	noun	2
samupAgacCat	samupaAgam	noun	3	samupaAgam	verb	1
samupAgama	samupaAgam	noun	8	samupaAgAmi	noun	8
samupAgata	samupaAgam	noun	2	samupaAgam	verb	1
samupAhfta	samupaAhf	noun	2	samupaAhf	verb	1
samupArabDa	samupaAraB	noun	2	samupaAraB	verb	1
samupAsyata	samupaAs	verb	1	samupaAsi	verb	1
samupekzita	samupaIkz	noun	2	samupaIkzi	noun	2
samyA	sam	noun	2	sAmi	noun	2
sanDA	saMDA	noun	19	saMDa	noun	1
sanDA	saMDA	noun	19	saMDUni	noun	6
sanDA	saMDA	noun	19	saMDAvi	noun	6
sanDArayate	saMDAri	noun	4	saMDAri	verb	2
sanDAsyati	saMDA	noun	3	saMDA	verb	1
sanDa	saMDA	noun	5	saMDa	noun	2
sanDe	saMDA	noun	62	saMDa	noun	9
sanDe	saMDA	noun	62	saMDi	noun	4
sanDe	saMDA	noun	62	saMDUni	noun	9
sanDe	saMDA	noun	62	saMDAvi	noun	9
sanDya	saMDyA	noun	3	saMDya	noun	2
sanandi	sanandI	noun	5	sananda	noun	1
sanavAni	sanava	noun	3	san	verb	1
sandIpayati	saMdIpi	noun	2	saMdIpi	verb	1
sandfSya	saMdfS	noun	2	saMdfS	ind	1
sannadDA	saMnah	noun	3	saMnah	verb	2
sannahya	saMnah	ind	1	saMnah	verb	1
sannahyatAm	saMnah	verb	3	saMnah	noun	2
sannahyate	saMnah	noun	2	saMnah	verb	2
sannatim	saMnati	noun	4	saMnam	noun	2
sannivartya	saMnivarti	noun	2	saMnivarti	ind	1
sanniveSya	saMniviS	noun	2	saMniveSi	noun	2
sanniveSya	saMniviS	noun	2	saMniveSi	ind	1
sanniyokzyate	saMniyuj	noun	2	saMniyuj	verb	2
sannyas	saMnI	noun	12	saMnyas	noun	7
sannyasya	saMnyas	ind	1	saMnyas	verb	1
santAmyati	saMtam	noun	2	saMtam	verb	1
santAnikA	saMtAnikA	noun	3	saMtAnika	noun	3
santApana	saMtApana	noun	4	saMtApi	noun	2
santApayanti	saMtApi	noun	4	saMtApi	verb	1
santApayati	saMtApi	noun	2	saMtApi	verb	1
santApinI	saMtap	noun	4	saMtApi	noun	4
santama	saMtam	noun	8	saMtAmi	noun	8
santapa	saMtap	noun	6	saMtap	verb	1
santapsyati	saMtap	noun	3	saMtap	verb	1
santara	saMtF	noun	8	saMtF	verb	1
santarati	saMtF	noun	2	saMtF	verb	1
santarjana	saMtarjana	noun	4	saMtarj	noun	2
santarjana	saMtarjana	noun	4	saMtarji	noun	2
santarjyamAna	saMtarj	noun	2	saMtarji	noun	2
santarpayizyati	saMtarpi	noun	6	saMtarpi	verb	2
santarpya	saMtarpi	noun	4	saMtarpi	ind	2
santatim	saMtati	noun	4	saMtan	noun	2
santozin	saMtuz	noun	2	saMtozi	noun	2
santozya	saMtuz	noun	2	saMtozi	noun	2
santozya	saMtuz	noun	2	saMtozi	ind	1
santuzya	saMtuz	ind	1	saMtuz	verb	1
santvarita	saMtvar	noun	2	saMtvAri	noun	2
santyaja	saMtyaj	noun	4	saMtyaj	verb	1
santyajanti	saMtyaj	noun	4	saMtyaj	verb	1
santyajati	saMtyaj	noun	2	saMtyaj	verb	1
santyajya	saMtyajya	noun	2	saMtyaj	ind	1
sapraTas	sapraTas	noun	10	sapraTa	noun	2
saptaSIrza	saptaSIrzan	noun	3	saptaSIrza	noun	2
saptaSiva	saptaSivA	noun	3	saptaSiva	noun	2
saptadvIpa	saptadvIpA	noun	3	saptadvIpa	noun	2
saptahA	saptaha	noun	1	saptahan	noun	1
saptanAmA	saptanAmA	noun	3	saptanAman	noun	2
saraTa	saraTa	noun	4	sf	verb	1
saraTam	saraTa	noun	6	saraTam	ind	1
sarad	sarat	noun	7	sf	noun	3
sarahasya	saraha	noun	2	sarahasya	noun	2
sarayu	sarayu	noun	6	sarayU	noun	5
sarp	sarb	noun	7	sarbi	noun	7
sarp	sarb	noun	7	sarpi	noun	7
sarp	sarb	noun	7	sarBi	noun	7
sarpAsya	sarpAsyA	noun	3	sarpAsya	noun	2
sarpI	sarpi	noun	16	sarpI	noun	9
sarpI	sarpi	noun	16	sfp	noun	1
sarvArTam	sarvArTa	noun	6	sarvArTam	ind	1
sarvAstra	sarvAstrA	noun	3	sarvAstra	noun	2
sarvAyus	sarvAyus	noun	9	sarvAyu	noun	2
sarvaBakzA	sarvaBakzA	noun	3	sarvaBakza	noun	1
sarvaBakza	sarvaBakzA	noun	3	sarvaBakza	noun	2
sarvaDA	sarvaDA	noun	2	sarvaDAman	noun	1
sarvahfdA	sarvahfd	noun	3	sarvahfdA	ind	1
sarvahutam	sarvahuta	noun	3	sarvahut	noun	2
sarvaka	sarv	noun	4	sarvi	noun	4
sarvaprayatnena	sarvaprayatna	noun	2	sarvaprayatnena	ind	1
sarvaratnAnAm	sarvaratna	noun	3	sarvaratnA	noun	2
sarvaratna	sarvaratnA	noun	3	sarvaratna	noun	2
sarvasaMsTa	sarvasaMsTA	noun	3	sarvasaMsTa	noun	2
sarvasaha	sarvasaha	noun	4	sarvasahA	noun	3
sarvavedas	sarvavedas	noun	10	sarvaveda	noun	2
sarvavidyA	sarvavidyA	noun	3	sarvavidya	noun	1
sarvavidyAsu	sarvavidyA	noun	2	sarvavidya	noun	1
sarvavidya	sarvavidyA	noun	3	sarvavidya	noun	2
sasattva	sasattvA	noun	3	sasattva	noun	2
sasnuzA	snA	noun	2	snE	noun	2
saspfham	saspfha	noun	3	saspfham	ind	1
sasruzI	sf	noun	8	srE	noun	4
sasti	sas	noun	6	sas	verb	1
sasvana	svan	verb	4	sasvana	noun	2
sasvane	sasvana	noun	9	svan	verb	4
sasvara	svF	verb	2	svf	verb	2
sasvara	svF	verb	2	sasvara	noun	2
sasvaram	sasvara	noun	3	sasvaram	ind	1
sasveda	sasvedA	noun	3	sasveda	noun	2
satam	sat	noun	4	sata	noun	3
satyaDarma	satyaDarma	noun	4	satyaDarman	noun	3
satyaDarme	satyaDarma	noun	18	satyaDarman	noun	4
satyaraTa	satyaraTA	noun	3	satyaraTa	noun	2
satyasanDa	satyasaMDa	noun	4	satyasaMDA	noun	3
satyasanDe	satyasaMDa	noun	18	satyasaMDA	noun	14
savAsas	savAsas	noun	5	savAsa	noun	1
saviSezam	saviSeza	noun	6	saviSezam	ind	1
savitarkam	savitarka	noun	3	savitarkam	ind	1
senayos	sena	noun	12	senA	noun	4
sevanIya	sevi	noun	4	siv	noun	2
sevanIya	sevi	noun	4	sev	noun	2
sevin	sevi	noun	4	siv	noun	2
sevin	sevi	noun	4	sev	noun	2
sevinI	sevi	noun	11	siv	noun	4
sevinI	sevi	noun	11	sev	noun	4
sevitavya	siv	noun	2	sev	noun	2
sfp	sfp	noun	7	sfB	noun	7
sfp	sfp	noun	7	sfmB	noun	3
siDyatAm	siD	verb	5	siD	noun	2
sidDavat	siD	noun	9	sidDavat	ind	1
sima	sima	noun	6	simA	noun	3
sinDujAn	sinDuja	noun	2	sinDujA	noun	1
sinDuja	sinDuja	noun	4	sinDujA	noun	3
sinvanti	sinv	noun	4	si	noun	3
sinvanti	sinv	noun	4	si	verb	1
sinvanti	sinv	noun	4	sinv	verb	1
sira	sirA	noun	3	sira	noun	2
sizAsata	sizAsa	verb	2	sisaniza	verb	2
skandatA	skandatA	noun	3	skand	noun	2
snA	snA	noun	15	snE	noun	12
snA	snA	noun	15	snAvi	noun	6
snAsyam	snas	noun	3	snAsi	noun	3
snAyamAna	snE	noun	4	snA	noun	2
somajA	somaja	noun	3	somajA	noun	2
somapAm	somapA	noun	4	somapa	noun	2
somapIti	somapIti	noun	3	somapItin	noun	3
somavat	somavat	noun	3	somavat	ind	1
somi	somI	noun	5	soma	noun	3
somi	somI	noun	5	somin	noun	3
sotkaRWam	sotkaRWa	noun	3	sotkaRWam	ind	1
sotseDam	sotseDa	noun	3	sotseDam	ind	1
sotum	su	ind	3	sU	ind	2
sotum	su	ind	3	sotu	noun	2
sozyati	su	noun	9	su	verb	3
spaSam	spaS	noun	10	spaSa	noun	3
sparDin	sparD	noun	2	sparDi	noun	2
sparDinA	sparD	noun	5	sparDi	noun	5
srotasya	srotasya	noun	4	srota	noun	2
stAra	stAri	noun	8	stf	noun	2
stamBitAsu	stamBi	noun	2	stamB	noun	1
stan	stani	noun	14	stamBi	noun	14
stan	stani	noun	14	stamB	noun	11
stan	stani	noun	14	stAmi	noun	7
stanaTa	stanaTa	noun	2	stan	verb	1
stanapa	stanapa	noun	2	stanapA	noun	1
stanatAm	stan	noun	2	stan	verb	1
stuka	stukA	noun	3	stuka	noun	2
suBAga	suBAgA	noun	3	suBAga	noun	2
suBIma	suBIma	noun	4	suBImA	noun	3
suBUzaRa	suBUzaRa	noun	4	suBUzaRA	noun	3
suBuja	suBujA	noun	3	suBuja	noun	2
suDAsyati	suDA	noun	3	suDA	verb	1
suDfti	suDft	noun	3	suDfti	noun	3
suDi	suDI	noun	10	suDA	noun	3
suDurA	suDur	noun	6	suDura	noun	2
suKArTam	suKArTa	noun	3	suKArTam	ind	1
suKade	suKada	noun	27	suKadA	noun	14
suKozita	suKozitA	noun	3	suKozita	noun	2
suPala	suPala	noun	4	suPalA	noun	3
suSravas	suSravas	noun	5	suSrava	noun	1
suSrutA	suSrut	noun	6	suSruta	noun	2
suSruti	suSrut	noun	6	suSruti	noun	3
subahu	subahu	noun	3	subahu	ind	1
sucarita	sucarita	noun	6	sucaritA	noun	3
sucitrAm	sucitrA	noun	2	sucitra	noun	2
sucitra	sucitra	noun	4	sucitrA	noun	3
sudA	sudA	noun	2	sudAman	noun	2
sudAruRA	sudAru	noun	4	sudAruRa	noun	1
sudAruRe	sudAruRa	noun	9	sudAru	noun	2
sudAsu	sudA	noun	2	sudAman	noun	2
sudIrGa	sudIrGA	noun	3	sudIrGa	noun	2
sudaMzwra	sudaMzwra	noun	4	sudaMzwrA	noun	3
sudakziRA	sudakziRA	noun	3	sudakziRa	noun	2
sudakziRAyAm	sudakziRA	noun	2	sudakziRa	noun	2
sudfQam	sudfQa	noun	3	sudfQam	ind	1
sudivas	sudiv	noun	12	sudiva	noun	1
suduHKam	suduHKa	noun	6	suduHKam	ind	1
sudurjayAn	sudurjaya	noun	2	sudurjayA	noun	1
sudurjaya	sudurjaya	noun	4	sudurjayA	noun	3
sugaRA	sugaR	noun	3	sugaRA	noun	3
sugaRA	sugaR	noun	3	sugaRa	noun	2
sugatim	sugati	noun	4	sugam	noun	2
sugupta	suguptA	noun	3	sugupta	noun	2
suguptam	sugupta	noun	3	suguptam	ind	1
suhita	suhitA	noun	3	suhita	noun	2
suhita	suhitA	noun	3	suh	noun	2
suhita	suhitA	noun	3	suDA	noun	2
sujAtAs	sujAta	noun	15	sujAtA	noun	5
sukalpam	sukalpi	noun	14	sukfp	noun	9
sukeSA	sukeSa	noun	2	sukeSan	noun	1
sukftas	sukft	noun	24	sukfta	noun	3
sukftyA	sukfti	noun	3	sukftyA	noun	3
sukftyA	sukfti	noun	3	sukftya	noun	3
sukftya	sukftya	noun	6	sukftyA	noun	3
sukftyayA	sukftya	noun	3	sukftyA	noun	2
sulalitam	sulalita	noun	3	sulalitam	ind	1
sulocana	sulocana	noun	4	sulocanA	noun	3
sulohita	sulohita	noun	4	sulohitA	noun	3
sumaDyama	sumaDyamA	noun	3	sumaDyama	noun	2
sumahat	sumahat	noun	3	sumahat	ind	1
sumanohara	sumanoharA	noun	3	sumanohara	noun	2
sumanorama	sumanoramA	noun	3	sumanorama	noun	2
sumeDas	sumeDas	noun	15	sumeDa	noun	1
sunIla	sunIla	noun	6	sunIlA	noun	3
sunakzatra	sunakzatra	noun	4	sunakzatrA	noun	3
sunandAm	sunanda	noun	3	sunandA	noun	2
sunasa	sunasA	noun	3	sunasa	noun	2
sunayana	sunayana	noun	4	sunayanA	noun	3
supASayA	supASA	noun	2	supASa	noun	1
supArA	supArA	noun	3	supAra	noun	2
supeSas	supeSas	noun	5	supeSa	noun	2
supraBAtA	supraBAtA	noun	3	supraBAta	noun	2
supraBAta	supraBAta	noun	4	supraBAtA	noun	3
suprajas	suprajas	noun	5	supraja	noun	1
suprasAda	suprasAda	noun	4	suprasAdA	noun	3
supratizWA	supratizWA	noun	3	supratizWa	noun	2
surAma	surAman	noun	3	surAma	noun	2
surAma	surAman	noun	3	sur	verb	1
surAnanda	surAnandA	noun	3	surAnanda	noun	2
surAzwrARAm	surAzwra	noun	6	surAzwrA	noun	2
suraRa	suraRa	noun	4	suraRA	noun	3
suraTAn	suraTa	noun	3	suraTA	noun	1
surocanA	surocanA	noun	3	surocana	noun	3
surottamAn	surottama	noun	2	surottamA	noun	1
suruci	suruc	noun	9	suruci	noun	6
susnigDa	susnigDA	noun	3	susnigDa	noun	2
sutArAm	sutAra	noun	3	sutArA	noun	2
sutasomA	sutasomA	noun	3	sutasoma	noun	2
sutasoma	sutasoma	noun	4	sutasomA	noun	3
sutyajam	sutyaja	noun	3	sutyaj	noun	2
suvAcas	suvAc	noun	24	suvAcas	noun	5
suvAsas	suvAsas	noun	5	suvAsa	noun	1
suvIrya	suvIrya	noun	4	suvIryA	noun	3
suvIrye	suvIrya	noun	18	suvIryA	noun	14
suvarRavarRa	suvarRavarRa	noun	4	suvarRavarRA	noun	3
suvarRavat	suvarRavat	noun	3	suvarRavat	ind	1
suvastra	suvastrA	noun	3	suvastra	noun	2
suvega	suvegA	noun	3	suvega	noun	2
suvfDA	suvfD	noun	3	suvfDa	noun	1
suvfDam	suvfDa	noun	3	suvfD	noun	2
suvfttAm	suvftta	noun	3	suvfttA	noun	2
suvfttAn	suvftta	noun	3	suvfttA	noun	1
suvftta	suvftta	noun	6	suvfttA	noun	3
suvinIta	suvinItA	noun	3	suvinIta	noun	2
suyama	suyama	noun	4	suyamA	noun	3
suzomA	suzomA	noun	3	suzoma	noun	1
suzoma	suzomA	noun	3	suzoma	noun	2
suzup	suzupsa	noun	7	suzupsi	noun	7
svAduPala	svAduPalA	noun	3	svAduPala	noun	2
svAhAkfti	svAhAkftI	noun	5	svAhAkft	noun	3
svAhAkfti	svAhAkftI	noun	5	svAhAkfti	noun	3
svApI	svApi	noun	10	svap	noun	1
svIyA	svIyA	noun	3	svIya	noun	2
svaSaktyA	svaSakti	noun	1	svaSaktyA	ind	1
svaja	svaja	noun	4	svajA	noun	4
svan	svAni	noun	7	svaYji	noun	7
svan	svAni	noun	7	svaYj	noun	4
svapas	svap	noun	14	svapas	noun	10
svapasyA	svapasyA	noun	3	svapasya	noun	1
svarAjA	svarAj	noun	9	svarAjan	noun	1
svastidA	svastidA	noun	2	svastida	noun	1
svastivAcya	svastivAcya	noun	4	svastivAcya	ind	1
svavftte	svavftta	noun	9	svavftti	noun	4
svayamBUs	svayamBU	noun	6	svayamBu	noun	2
syama	syam	noun	6	syAmi	noun	4
syama	syam	noun	6	syam	verb	1
syandin	syand	noun	2	syandi	noun	2
syat	so	noun	3	syand	noun	3
tAlaDvaja	tAlaDvajA	noun	3	tAlaDvaja	noun	2
tAlamAtram	tAlamAtra	noun	3	tAlamAtram	ind	1
tAmrAruRa	tAmrAruRa	noun	4	tAmrAruRA	noun	3
tAmravarRa	tAmravarRA	noun	3	tAmravarRa	noun	2
tAmrika	tAmrikA	noun	3	tAmrika	noun	2
tAnana	tAni	noun	4	tan	noun	2
tAnitAni	tAni	noun	6	tan	noun	3
tApayamAna	tApi	noun	12	tap	noun	4
tApayizRu	tApi	noun	9	tap	noun	3
tAq	tAqi	noun	21	taq	noun	7
tAq	tAqi	noun	21	tAwi	noun	7
tIrTavatI	tIrTavatI	noun	8	tIrTavat	noun	4
tUryARAm	tUrya	noun	6	tUr	noun	3
tUryARAm	tUrya	noun	6	tUri	noun	3
tadanantaram	tadanantara	noun	3	tadanantaram	ind	1
tadarTam	tadarTa	noun	6	tadarTam	ind	1
tadbala	tadbalA	noun	3	tadbala	noun	2
taddinam	taddina	noun	3	taddinam	ind	1
takti	taYc	noun	12	tak	noun	6
tamAlaka	tamAlaka	noun	4	tamAlakA	noun	3
tanayAByAm	tanaya	noun	27	tanayA	noun	6
tanmayA	tanman	noun	1	tanmaya	noun	1
tanumaDyA	tanumaDyA	noun	3	tanumaDya	noun	2
tanumaDya	tanumaDya	noun	4	tanumaDyA	noun	3
tanvatAm	tan	noun	2	tan	verb	1
tard	tardi	noun	14	tard	noun	7
tarjyamAna	tarji	noun	6	tarj	noun	2
tark	tarji	noun	21	tarj	noun	7
tark	tarji	noun	21	tark	noun	7
tark	tarji	noun	21	tarki	noun	7
tarkaya	tark	verb	1	tarki	verb	1
tarkayitavya	tark	noun	2	tarki	noun	2
tarkin	tark	noun	2	tarki	noun	2
tarpaka	tfp	noun	16	tarpi	noun	16
tarpayAYcakrire	tarpi	verb	8	tfp	verb	2
tarpyamARa	tarpi	noun	8	tfp	noun	2
taruRIm	taruRa	noun	3	taruRI	noun	2
taruRIzu	taruRa	noun	3	taruRI	noun	2
tarutrA	tarutf	noun	3	tarutra	noun	1
tatama	tam	verb	1	tatama	noun	1
tatkzaRAt	tatkzaRa	noun	2	tatkzaRAt	ind	1
tatkzaRam	tatkzaRa	noun	3	tatkzaRam	ind	1
tatpUrvam	tatpUrva	noun	3	tatpUrvam	ind	1
tavas	tavas	noun	10	tu	noun	3
tavyas	tavyas	noun	5	tu	noun	1
tepi	tepi	noun	18	tep	noun	9
tepi	tepi	noun	18	tip	noun	3
tfMhat	tfMh	noun	6	tfh	noun	3
tfkzi	tfkzi	noun	12	tfkz	noun	9
tfp	tfp	noun	28	tfP	noun	7
tfp	tfp	noun	28	tfmP	noun	3
